event_id,flight_id,event_type,severity,event_time
E0001021,F000450,GPS_GLITCH,LOW,2025-09-29 20:56:38.845762
E0001022,F001030,HARD_LANDING,LOW,2025-09-01 18:31:38.468653
E0001023,F001650,HARD_LANDING,MEDIUM,2025-10-14 00:55:56.570798
E0001024,F001980,BATTERY_DROP,HIGH,2025-11-07 02:25:45.160218
E0001025,F001620,COMMS_LOSS,LOW,2025-10-22 19:46:15.744095
E0001026,F000680,MOTOR_TEMP_HIGH,MEDIUM,2025-10-27 02:33:32.865467
E0001027,F001709,WIND_ALERT,MEDIUM,2025-09-15 10:28:36.827014
E0001028,F000026,HARD_LANDING,HIGH,2025-09-10 13:21:46.317155
E0001029,F000653,GPS_GLITCH,MEDIUM,2025-10-12 06:46:59.853891
E0001030,F000399,HARD_LANDING,LOW,2025-09-16 17:23:04.016840
E0001031,F001057,WIND_ALERT,LOW,2025-10-13 23:53:38.577894
E0001032,F001784,COMMS_LOSS,MEDIUM,2025-09-17 10:34:11.832893
E0001033,F001547,GPS_GLITCH,LOW,2025-11-20 01:59:22.642784
E0001034,F001997,HARD_LANDING,HIGH,2025-11-18 18:20:06.907400
E0001035,F000274,MOTOR_TEMP_HIGH,HIGH,2025-09-27 16:37:58.303193
E0001036,F001505,BATTERY_DROP,HIGH,2025-11-15 06:36:52.703287
E0001037,F001449,HARD_LANDING,LOW,2025-09-02 17:28:27.021460
E0001038,F000913,MOTOR_TEMP_HIGH,MEDIUM,2025-11-09 11:44:07.687200
E0001039,F000195,HARD_LANDING,MEDIUM,2025-11-25 18:18:16.268720
E0001040,F000209,COMMS_LOSS,LOW,2025-10-10 03:54:50.820303
E0001041,F001827,BATTERY_DROP,LOW,2025-11-22 20:47:31.298448
E0001042,F000591,WIND_ALERT,LOW,2025-10-31 09:59:59.500037
E0001043,F001275,MOTOR_TEMP_HIGH,LOW,2025-10-13 20:42:40.564292
E0001044,F001892,MOTOR_TEMP_HIGH,CRITICAL,2025-10-23 12:51:20.718210
E0001045,F000987,BATTERY_DROP,HIGH,2025-10-31 07:52:14.021529
E0001046,F000420,GPS_GLITCH,LOW,2025-11-20 00:36:43.683279
E0001047,F000970,COMMS_LOSS,LOW,2025-09-18 11:54:26.944855
E0001048,F000459,BATTERY_DROP,LOW,2025-09-13 02:51:02.976412
E0001049,F000363,WIND_ALERT,LOW,2025-09-23 07:32:32.558740
E0001050,F001622,WIND_ALERT,LOW,2025-10-16 09:39:31.668584
E0001051,F000692,COMMS_LOSS,MEDIUM,2025-11-12 18:27:26.993487
E0001052,F001370,GPS_GLITCH,MEDIUM,2025-09-23 05:28:47.558389
E0001053,F001455,COMMS_LOSS,HIGH,2025-11-03 17:32:28.347803
E0001054,F001099,GPS_GLITCH,HIGH,2025-10-15 02:01:45.305412
E0001055,F001082,HARD_LANDING,LOW,2025-09-10 15:51:41.260743
E0001056,F000362,MOTOR_TEMP_HIGH,MEDIUM,2025-10-18 19:13:15.011399
E0001057,F001059,WIND_ALERT,LOW,2025-11-08 12:46:08.583965
E0001058,F001504,BATTERY_DROP,LOW,2025-11-27 21:48:13.277272
E0001059,F000391,BATTERY_DROP,LOW,2025-09-14 19:49:33.302793
E0001060,F000465,WIND_ALERT,LOW,2025-11-17 04:46:08.918863
E0001061,F001381,MOTOR_TEMP_HIGH,LOW,2025-09-05 06:29:35.550511
E0001062,F001964,HARD_LANDING,LOW,2025-09-26 06:00:24.800064
E0001063,F000785,WIND_ALERT,LOW,2025-10-23 00:47:07.771349
E0001064,F001657,MOTOR_TEMP_HIGH,HIGH,2025-10-13 04:02:58.072506
E0001065,F000366,MOTOR_TEMP_HIGH,LOW,2025-11-29 12:24:14.947496
E0001066,F001140,MOTOR_TEMP_HIGH,LOW,2025-10-05 08:49:01.640949
E0001067,F001888,HARD_LANDING,CRITICAL,2025-09-09 04:07:12.851311
E0001068,F000884,WIND_ALERT,MEDIUM,2025-10-21 21:10:59.650135
E0001069,F001014,BATTERY_DROP,LOW,2025-10-05 14:12:43.539318
E0001070,F000311,COMMS_LOSS,HIGH,2025-10-20 23:26:02.537435
E0001071,F001057,BATTERY_DROP,LOW,2025-10-13 23:47:04.874249
E0001072,F001172,MOTOR_TEMP_HIGH,LOW,2025-11-03 20:52:37.600717
E0001073,F001963,HARD_LANDING,LOW,2025-09-13 11:56:40.669916
E0001074,F000402,HARD_LANDING,LOW,2025-10-09 15:20:17.310788
E0001075,F000733,BATTERY_DROP,MEDIUM,2025-11-07 02:03:36.371421
E0001076,F001295,BATTERY_DROP,LOW,2025-11-25 23:59:48.091567
E0001077,F001887,BATTERY_DROP,MEDIUM,2025-09-16 23:03:19.615160
E0001078,F000476,GPS_GLITCH,MEDIUM,2025-10-10 00:53:56.941371
E0001079,F001390,BATTERY_DROP,CRITICAL,2025-11-13 11:46:05.428926
E0001080,F001759,HARD_LANDING,LOW,2025-09-23 08:36:29.386188
E0001081,F001267,BATTERY_DROP,LOW,2025-10-21 13:09:47.754544
E0001082,F000854,BATTERY_DROP,HIGH,2025-11-26 13:26:33.330970
E0001083,F000469,COMMS_LOSS,MEDIUM,2025-10-05 15:49:40.505296
E0001084,F000577,GPS_GLITCH,LOW,2025-11-23 19:53:49.830757
E0001085,F000104,BATTERY_DROP,LOW,2025-11-10 19:43:59.208588
E0001086,F000305,WIND_ALERT,MEDIUM,2025-09-26 18:47:11.807390
E0001087,F000876,GPS_GLITCH,MEDIUM,2025-09-06 00:54:16.559733
E0001088,F000281,BATTERY_DROP,MEDIUM,2025-09-18 23:44:51.507281
E0001089,F000021,MOTOR_TEMP_HIGH,HIGH,2025-11-13 06:32:08.305702
E0001090,F001386,GPS_GLITCH,LOW,2025-09-09 02:14:13.665433
E0001091,F000143,BATTERY_DROP,LOW,2025-10-22 11:10:22.490697
E0001092,F000283,GPS_GLITCH,MEDIUM,2025-11-12 08:54:16.649258
E0001093,F001191,BATTERY_DROP,HIGH,2025-11-29 21:23:45.457407
E0001094,F001844,HARD_LANDING,LOW,2025-09-19 22:59:02.913511
E0001095,F001449,BATTERY_DROP,MEDIUM,2025-09-02 17:25:00.965205
E0001096,F000066,BATTERY_DROP,LOW,2025-09-24 12:05:57.306612
E0001097,F000336,BATTERY_DROP,LOW,2025-09-26 22:00:25.431022
E0001098,F001481,WIND_ALERT,HIGH,2025-11-29 09:15:52.741607
E0001099,F001466,GPS_GLITCH,LOW,2025-11-09 21:07:29.353996
E0001100,F000783,HARD_LANDING,LOW,2025-09-28 03:02:37.651161
E0001101,F001900,BATTERY_DROP,MEDIUM,2025-09-26 00:04:45.196203
E0001102,F001777,WIND_ALERT,LOW,2025-10-19 07:21:51.632559
E0001103,F001487,BATTERY_DROP,LOW,2025-11-20 18:11:56.653103
E0001104,F001497,GPS_GLITCH,MEDIUM,2025-09-05 13:26:01.929455
E0001105,F001570,MOTOR_TEMP_HIGH,LOW,2025-10-29 00:17:27.047367
E0001106,F000297,GPS_GLITCH,MEDIUM,2025-09-28 02:03:01.260964
E0001107,F001402,COMMS_LOSS,LOW,2025-11-01 21:07:05.566825
E0001108,F001880,COMMS_LOSS,LOW,2025-09-07 13:38:17.086865
E0001109,F000450,COMMS_LOSS,MEDIUM,2025-09-29 20:54:36.053417
E0001110,F000030,GPS_GLITCH,LOW,2025-11-02 17:14:05.543379
E0001111,F000722,COMMS_LOSS,HIGH,2025-11-13 18:57:31.762268
E0001112,F000540,BATTERY_DROP,HIGH,2025-09-16 06:01:16.423405
E0001113,F001899,WIND_ALERT,HIGH,2025-11-07 11:19:12.270830
E0001114,F000892,COMMS_LOSS,LOW,2025-11-21 06:07:32.120775
E0001115,F001323,MOTOR_TEMP_HIGH,LOW,2025-10-05 14:39:10.309913
E0001116,F001964,HARD_LANDING,HIGH,2025-09-26 06:13:04.729010
E0001117,F001579,MOTOR_TEMP_HIGH,LOW,2025-11-05 19:44:39.453580
E0001118,F001499,MOTOR_TEMP_HIGH,MEDIUM,2025-10-24 12:34:14.843085
E0001119,F001938,GPS_GLITCH,HIGH,2025-09-30 05:46:22.759091
E0001120,F001378,COMMS_LOSS,LOW,2025-09-18 05:40:46.906505
E0001121,F000463,BATTERY_DROP,LOW,2025-10-17 06:45:51.447606
E0001122,F001454,GPS_GLITCH,MEDIUM,2025-11-16 01:53:41.207497
E0001123,F000644,HARD_LANDING,MEDIUM,2025-10-20 00:13:36.331071
E0001124,F000662,GPS_GLITCH,LOW,2025-10-20 01:01:43.217122
E0001125,F001290,COMMS_LOSS,MEDIUM,2025-09-29 18:11:39.577344
E0001126,F000631,GPS_GLITCH,MEDIUM,2025-11-25 14:41:23.317251
E0001127,F000049,BATTERY_DROP,LOW,2025-10-03 13:37:04.207798
E0001128,F002000,HARD_LANDING,LOW,2025-10-03 15:18:41.126477
E0001129,F001143,GPS_GLITCH,MEDIUM,2025-09-22 02:43:32.167958
E0001130,F001341,COMMS_LOSS,MEDIUM,2025-11-17 15:38:42.510309
E0001131,F001618,MOTOR_TEMP_HIGH,CRITICAL,2025-09-01 22:00:23.132625
E0001132,F001270,HARD_LANDING,LOW,2025-10-23 15:42:46.869362
E0001133,F001221,GPS_GLITCH,HIGH,2025-09-02 14:09:44.629907
E0001134,F001584,COMMS_LOSS,MEDIUM,2025-10-10 23:57:39.978674
E0001135,F000591,MOTOR_TEMP_HIGH,MEDIUM,2025-10-31 09:54:47.375512
E0001136,F001657,BATTERY_DROP,LOW,2025-10-13 03:58:11.855497
E0001137,F001449,BATTERY_DROP,LOW,2025-09-02 17:21:51.880456
E0001138,F000365,BATTERY_DROP,LOW,2025-09-22 07:12:58.367813
E0001139,F000293,MOTOR_TEMP_HIGH,LOW,2025-11-23 11:47:38.580896
E0001140,F001760,GPS_GLITCH,LOW,2025-09-30 23:56:25.575870
E0001141,F001790,BATTERY_DROP,HIGH,2025-09-14 04:56:13.205656
E0001142,F001988,COMMS_LOSS,LOW,2025-10-17 18:23:47.722609
E0001143,F000202,MOTOR_TEMP_HIGH,HIGH,2025-11-29 05:23:43.765575
E0001144,F001792,GPS_GLITCH,LOW,2025-10-04 12:59:41.114877
E0001145,F001727,BATTERY_DROP,HIGH,2025-09-19 14:50:24.923554
E0001146,F001536,BATTERY_DROP,LOW,2025-11-24 20:03:55.147685
E0001147,F000996,COMMS_LOSS,MEDIUM,2025-11-19 07:28:00.418392
E0001148,F001018,WIND_ALERT,MEDIUM,2025-11-16 07:47:32.129029
E0001149,F000858,MOTOR_TEMP_HIGH,HIGH,2025-10-21 06:04:26.449995
E0001150,F000059,COMMS_LOSS,LOW,2025-11-02 23:34:17.332045
E0001151,F001002,GPS_GLITCH,LOW,2025-10-18 19:57:18.357410
E0001152,F000475,WIND_ALERT,HIGH,2025-09-13 13:58:24.101578
E0001153,F000401,BATTERY_DROP,LOW,2025-09-05 19:31:21.044115
E0001154,F000112,BATTERY_DROP,MEDIUM,2025-11-01 00:05:25.820927
E0001155,F000916,GPS_GLITCH,LOW,2025-11-09 08:30:34.101672
E0001156,F000096,GPS_GLITCH,LOW,2025-09-13 15:06:17.471978
E0001157,F001700,COMMS_LOSS,MEDIUM,2025-11-06 21:02:44.567095
E0001158,F001780,GPS_GLITCH,MEDIUM,2025-10-03 12:52:37.621252
E0001159,F001602,BATTERY_DROP,MEDIUM,2025-11-28 22:11:21.240318
E0001160,F000602,GPS_GLITCH,LOW,2025-10-18 21:33:55.233895
E0001161,F000327,WIND_ALERT,MEDIUM,2025-11-12 09:32:24.784065
E0001162,F001010,COMMS_LOSS,CRITICAL,2025-09-28 10:51:03.865056
E0001163,F001347,WIND_ALERT,LOW,2025-10-15 01:25:51.161531
E0001164,F000042,HARD_LANDING,LOW,2025-09-15 23:12:56.432098
E0001165,F001714,WIND_ALERT,LOW,2025-10-18 04:02:04.792570
E0001166,F000878,MOTOR_TEMP_HIGH,MEDIUM,2025-11-18 04:06:16.485037
E0001167,F001640,GPS_GLITCH,LOW,2025-11-05 11:18:45.259307
E0001168,F000156,BATTERY_DROP,MEDIUM,2025-10-03 17:41:15.104472
E0001169,F000852,BATTERY_DROP,LOW,2025-10-18 09:06:06.977631
E0001170,F000917,COMMS_LOSS,MEDIUM,2025-11-01 21:33:22.182812
E0001171,F000097,GPS_GLITCH,HIGH,2025-10-23 13:52:37.242539
E0001172,F001415,GPS_GLITCH,LOW,2025-11-17 00:09:46.241319
E0001173,F001863,COMMS_LOSS,LOW,2025-09-14 17:21:27.083539
E0001174,F001082,GPS_GLITCH,LOW,2025-09-10 15:47:14.298850
E0001175,F000792,GPS_GLITCH,LOW,2025-09-15 05:19:01.064340
E0001176,F001273,GPS_GLITCH,LOW,2025-10-10 11:23:40.639507
E0001177,F000722,COMMS_LOSS,HIGH,2025-11-13 19:00:19.396219
E0001178,F000720,GPS_GLITCH,LOW,2025-11-16 03:39:54.711322
E0001179,F001520,GPS_GLITCH,LOW,2025-10-18 06:38:45.622829
E0001180,F001182,GPS_GLITCH,LOW,2025-11-01 03:24:22.382773
E0001181,F000528,COMMS_LOSS,LOW,2025-10-28 06:40:23.728265
E0001182,F000815,GPS_GLITCH,HIGH,2025-10-08 01:48:32.900774
E0001183,F001670,GPS_GLITCH,LOW,2025-11-19 12:50:26.527460
E0001184,F001058,WIND_ALERT,LOW,2025-11-28 15:12:43.190189
E0001185,F000153,HARD_LANDING,LOW,2025-10-10 12:20:37.701656
E0001186,F001715,GPS_GLITCH,CRITICAL,2025-11-06 03:52:37.484483
E0001187,F001482,BATTERY_DROP,HIGH,2025-10-23 00:15:50.309847
E0001188,F000534,GPS_GLITCH,LOW,2025-10-18 02:18:41.127512
E0001189,F001932,COMMS_LOSS,MEDIUM,2025-10-12 19:20:11.888796
E0001190,F001904,BATTERY_DROP,MEDIUM,2025-11-07 14:13:31.853368
E0001191,F001992,WIND_ALERT,MEDIUM,2025-10-20 00:10:39.825153
E0001192,F000756,HARD_LANDING,LOW,2025-09-01 09:31:17.740185
E0001193,F001848,MOTOR_TEMP_HIGH,MEDIUM,2025-09-26 20:29:50.353950
E0001194,F001613,GPS_GLITCH,MEDIUM,2025-10-25 18:53:40.579773
E0001195,F001742,HARD_LANDING,LOW,2025-10-29 13:34:55.971626
E0001196,F001095,COMMS_LOSS,LOW,2025-09-04 16:27:43.489059
E0001197,F000558,COMMS_LOSS,LOW,2025-09-16 02:20:09.262435
E0001198,F000454,GPS_GLITCH,LOW,2025-10-27 12:14:25.680615
E0001199,F001934,COMMS_LOSS,LOW,2025-09-24 06:35:55.158669
E0001200,F001005,HARD_LANDING,HIGH,2025-11-16 16:25:33.612361
E0001201,F001856,WIND_ALERT,HIGH,2025-11-19 00:49:47.464161
E0001202,F001110,MOTOR_TEMP_HIGH,LOW,2025-10-29 11:49:38.335678
E0001203,F001069,MOTOR_TEMP_HIGH,LOW,2025-11-18 00:19:55.022088
E0001204,F000147,BATTERY_DROP,MEDIUM,2025-09-25 00:52:15.706219
E0001205,F000805,COMMS_LOSS,LOW,2025-09-26 00:43:27.772840
E0001206,F001113,WIND_ALERT,LOW,2025-10-20 23:58:56.054993
E0001207,F000219,MOTOR_TEMP_HIGH,HIGH,2025-11-20 09:50:03.668996
E0001208,F000325,GPS_GLITCH,LOW,2025-11-23 23:26:14.197403
E0001209,F001182,GPS_GLITCH,LOW,2025-11-01 03:27:28.030788
E0001210,F000497,MOTOR_TEMP_HIGH,MEDIUM,2025-11-22 11:30:07.398419
E0001211,F001402,HARD_LANDING,MEDIUM,2025-11-01 21:10:29.117433
E0001212,F000921,GPS_GLITCH,LOW,2025-10-05 21:46:28.056490
E0001213,F000808,BATTERY_DROP,MEDIUM,2025-10-26 07:57:42.800888
E0001214,F000235,WIND_ALERT,HIGH,2025-09-24 15:15:35.605159
E0001215,F000813,MOTOR_TEMP_HIGH,LOW,2025-10-28 03:05:39.806463
E0001216,F001085,GPS_GLITCH,MEDIUM,2025-09-26 22:48:57.019925
E0001217,F001147,BATTERY_DROP,LOW,2025-11-17 05:44:09.560272
E0001218,F000541,BATTERY_DROP,LOW,2025-11-12 02:10:02.524635
E0001219,F000056,GPS_GLITCH,LOW,2025-10-03 23:20:15.202602
E0001220,F001870,COMMS_LOSS,LOW,2025-10-29 07:09:19.273169
E0001221,F001916,MOTOR_TEMP_HIGH,LOW,2025-11-20 11:49:16.945883
E0001222,F001809,MOTOR_TEMP_HIGH,HIGH,2025-10-12 20:33:17.307975
E0001223,F000580,MOTOR_TEMP_HIGH,LOW,2025-11-10 17:57:50.570788
E0001224,F001206,GPS_GLITCH,HIGH,2025-09-06 10:18:47.929385
E0001225,F000282,GPS_GLITCH,LOW,2025-11-17 18:56:24.932255
E0001226,F001812,GPS_GLITCH,HIGH,2025-10-18 14:08:04.618814
E0001227,F000011,GPS_GLITCH,LOW,2025-10-30 13:56:38.222047
E0001228,F000942,COMMS_LOSS,LOW,2025-11-12 03:31:41.763746
E0001229,F001714,GPS_GLITCH,MEDIUM,2025-10-18 04:04:49.793547
E0001230,F001452,COMMS_LOSS,MEDIUM,2025-10-30 07:50:48.763056
E0001231,F001727,GPS_GLITCH,LOW,2025-09-19 14:43:41.559125
E0001232,F000993,GPS_GLITCH,LOW,2025-10-04 00:04:07.906697
E0001233,F000191,GPS_GLITCH,MEDIUM,2025-11-12 18:05:06.515423
E0001234,F000016,MOTOR_TEMP_HIGH,MEDIUM,2025-11-29 15:50:00.074672
E0001235,F000305,MOTOR_TEMP_HIGH,LOW,2025-09-26 18:43:04.066756
E0001236,F000116,HARD_LANDING,MEDIUM,2025-11-11 09:59:36.903713
E0001237,F000896,GPS_GLITCH,LOW,2025-11-03 13:18:07.137801
E0001238,F000102,MOTOR_TEMP_HIGH,LOW,2025-11-08 04:31:18.443455
E0001239,F000372,COMMS_LOSS,MEDIUM,2025-11-19 08:25:56.996046
E0001240,F000839,BATTERY_DROP,CRITICAL,2025-10-29 08:00:07.811886
E0001241,F001472,GPS_GLITCH,LOW,2025-11-11 11:49:06.539015
E0001242,F001349,GPS_GLITCH,LOW,2025-09-30 23:31:43.323737
E0001243,F000117,GPS_GLITCH,LOW,2025-09-16 08:43:20.872941
E0001244,F001807,HARD_LANDING,MEDIUM,2025-10-25 17:42:51.713755
E0001245,F001100,BATTERY_DROP,LOW,2025-11-18 18:25:26.949954
E0001246,F000698,MOTOR_TEMP_HIGH,LOW,2025-11-21 20:36:35.439289
E0001247,F000766,COMMS_LOSS,LOW,2025-11-09 07:47:54.604071
E0001248,F001697,BATTERY_DROP,HIGH,2025-09-09 17:28:56.138720
E0001249,F000930,MOTOR_TEMP_HIGH,LOW,2025-10-13 00:20:25.519070
E0001250,F000492,GPS_GLITCH,MEDIUM,2025-09-22 04:39:27.644639
E0001251,F000850,MOTOR_TEMP_HIGH,LOW,2025-10-18 16:29:27.344254
E0001252,F000137,GPS_GLITCH,LOW,2025-10-14 19:18:09.660407
E0001253,F000307,GPS_GLITCH,LOW,2025-11-23 05:59:29.658207
E0001254,F000630,BATTERY_DROP,LOW,2025-11-16 04:23:39.637897
E0001255,F000441,COMMS_LOSS,LOW,2025-11-23 05:41:09.726447
E0001256,F000699,COMMS_LOSS,LOW,2025-09-04 06:15:15.466347
E0001257,F000130,COMMS_LOSS,LOW,2025-10-08 15:22:43.476550
E0001258,F001221,GPS_GLITCH,LOW,2025-09-02 14:20:53.084901
E0001259,F000231,WIND_ALERT,LOW,2025-09-09 12:21:12.914725
E0001260,F000434,GPS_GLITCH,LOW,2025-11-20 10:32:41.132052
E0001261,F001956,HARD_LANDING,LOW,2025-11-22 04:34:19.556152
E0001262,F000012,COMMS_LOSS,LOW,2025-09-12 09:01:59.823095
E0001263,F000560,MOTOR_TEMP_HIGH,MEDIUM,2025-09-12 15:25:34.395347
E0001264,F001001,BATTERY_DROP,HIGH,2025-10-14 10:34:02.803993
E0001265,F000615,COMMS_LOSS,MEDIUM,2025-11-05 16:13:13.965009
E0001266,F000642,COMMS_LOSS,LOW,2025-09-03 22:03:54.407148
E0001267,F000255,GPS_GLITCH,CRITICAL,2025-09-28 22:18:19.843000
E0001268,F000847,COMMS_LOSS,CRITICAL,2025-10-20 10:10:37.889962
E0001269,F001511,GPS_GLITCH,LOW,2025-09-21 19:41:42.550680
E0001270,F001176,MOTOR_TEMP_HIGH,LOW,2025-09-11 07:29:20.971154
E0001271,F001849,MOTOR_TEMP_HIGH,MEDIUM,2025-10-28 12:25:14.212629
E0001272,F001400,HARD_LANDING,CRITICAL,2025-09-21 18:20:20.471490
E0001273,F001580,MOTOR_TEMP_HIGH,MEDIUM,2025-10-19 01:19:20.480961
E0001274,F000864,GPS_GLITCH,MEDIUM,2025-11-06 00:12:01.812327
E0001275,F001226,MOTOR_TEMP_HIGH,MEDIUM,2025-11-19 06:35:58.603207
E0001276,F001157,BATTERY_DROP,CRITICAL,2025-10-07 02:58:42.151286
E0001277,F001627,MOTOR_TEMP_HIGH,LOW,2025-10-04 22:47:12.156178
E0001278,F001003,MOTOR_TEMP_HIGH,LOW,2025-11-09 04:31:55.632612
E0001279,F000809,COMMS_LOSS,HIGH,2025-10-09 12:30:08.014054
E0001280,F000141,GPS_GLITCH,LOW,2025-11-24 10:02:33.482520
E0001281,F001719,GPS_GLITCH,LOW,2025-10-04 10:00:37.699337
E0001282,F000872,MOTOR_TEMP_HIGH,LOW,2025-10-05 13:34:47.867184
E0001283,F001598,GPS_GLITCH,LOW,2025-10-12 00:52:11.407915
E0001284,F001357,GPS_GLITCH,LOW,2025-09-24 10:36:22.000051
E0001285,F000004,BATTERY_DROP,MEDIUM,2025-11-13 22:55:23.127213
E0001286,F001303,MOTOR_TEMP_HIGH,LOW,2025-11-26 09:11:34.253784
E0001287,F000976,BATTERY_DROP,MEDIUM,2025-09-02 06:13:23.640313
E0001288,F000480,MOTOR_TEMP_HIGH,LOW,2025-10-25 09:08:36.616379
E0001289,F000530,HARD_LANDING,HIGH,2025-10-26 23:36:42.393918
E0001290,F001276,MOTOR_TEMP_HIGH,MEDIUM,2025-11-25 11:57:28.778685
E0001291,F000173,BATTERY_DROP,CRITICAL,2025-11-05 10:20:53.184415
E0001292,F001213,GPS_GLITCH,LOW,2025-09-13 02:17:42.001768
E0001293,F001693,GPS_GLITCH,LOW,2025-09-28 09:41:03.208001
E0001294,F000174,MOTOR_TEMP_HIGH,MEDIUM,2025-11-24 11:56:11.550142
E0001295,F000016,COMMS_LOSS,HIGH,2025-11-29 15:35:05.289663
E0001296,F000122,GPS_GLITCH,LOW,2025-10-11 05:50:06.100769
E0001297,F001461,GPS_GLITCH,MEDIUM,2025-11-20 02:29:16.879929
E0001298,F001696,BATTERY_DROP,MEDIUM,2025-10-09 06:37:07.610625
E0001299,F001977,BATTERY_DROP,LOW,2025-11-25 18:48:52.142318
E0001300,F000058,WIND_ALERT,MEDIUM,2025-10-15 13:27:49.285709
E0001301,F000965,GPS_GLITCH,LOW,2025-09-05 00:34:04.201065
E0001302,F000097,GPS_GLITCH,LOW,2025-10-23 13:49:27.105468
E0001303,F000743,BATTERY_DROP,HIGH,2025-09-18 09:04:17.115842
E0001304,F000616,GPS_GLITCH,LOW,2025-09-16 20:19:09.271959
E0001305,F001212,GPS_GLITCH,MEDIUM,2025-10-01 23:15:24.355416
E0001306,F001818,BATTERY_DROP,MEDIUM,2025-09-13 19:56:28.961586
E0001307,F001610,BATTERY_DROP,CRITICAL,2025-10-27 09:40:53.687628
E0001308,F000128,GPS_GLITCH,LOW,2025-09-14 15:14:10.059987
E0001309,F000481,MOTOR_TEMP_HIGH,LOW,2025-09-21 22:38:35.201101
E0001310,F000550,MOTOR_TEMP_HIGH,LOW,2025-09-09 02:39:48.134875
E0001311,F000502,GPS_GLITCH,MEDIUM,2025-10-12 10:42:27.130872
E0001312,F000707,HARD_LANDING,LOW,2025-11-12 03:26:04.243419
E0001313,F001215,BATTERY_DROP,MEDIUM,2025-10-03 21:28:10.168650
E0001314,F001480,WIND_ALERT,LOW,2025-10-20 19:31:51.425632
E0001315,F001880,WIND_ALERT,LOW,2025-09-07 13:37:24.702231
E0001316,F001406,BATTERY_DROP,HIGH,2025-09-26 06:30:10.560102
E0001317,F000597,GPS_GLITCH,HIGH,2025-11-08 15:08:34.507353
E0001318,F000369,HARD_LANDING,LOW,2025-11-13 12:14:53.781794
E0001319,F000754,BATTERY_DROP,MEDIUM,2025-09-07 07:48:22.189094
E0001320,F001600,GPS_GLITCH,LOW,2025-09-19 22:22:24.066523
E0001321,F001987,MOTOR_TEMP_HIGH,MEDIUM,2025-11-27 20:53:55.033357
E0001322,F000785,MOTOR_TEMP_HIGH,LOW,2025-10-23 00:41:23.355419
E0001323,F000353,HARD_LANDING,LOW,2025-10-04 16:41:06.569351
E0001324,F000010,COMMS_LOSS,LOW,2025-10-10 02:08:39.089478
E0001325,F000154,HARD_LANDING,LOW,2025-09-26 14:39:26.620646
E0001326,F001274,COMMS_LOSS,MEDIUM,2025-11-17 11:41:24.163596
E0001327,F001180,MOTOR_TEMP_HIGH,LOW,2025-11-17 23:28:26.292494
E0001328,F001287,MOTOR_TEMP_HIGH,LOW,2025-09-17 16:22:17.531824
E0001329,F000049,WIND_ALERT,LOW,2025-10-03 13:35:14.075411
E0001330,F000874,WIND_ALERT,LOW,2025-09-04 18:01:10.601447
E0001331,F000361,HARD_LANDING,MEDIUM,2025-10-11 20:29:06.489426
E0001332,F000674,COMMS_LOSS,LOW,2025-10-30 22:04:49.710447
E0001333,F001245,MOTOR_TEMP_HIGH,MEDIUM,2025-11-21 19:50:43.816202
E0001334,F000552,BATTERY_DROP,HIGH,2025-11-04 23:19:10.420075
E0001335,F001320,HARD_LANDING,LOW,2025-11-16 16:18:45.084191
E0001336,F000579,GPS_GLITCH,HIGH,2025-09-11 18:44:33.790919
E0001337,F001021,GPS_GLITCH,LOW,2025-09-10 10:56:33.915688
E0001338,F000919,BATTERY_DROP,LOW,2025-11-03 11:42:50.848398
E0001339,F000768,MOTOR_TEMP_HIGH,LOW,2025-10-04 21:06:08.496343
E0001340,F000253,MOTOR_TEMP_HIGH,LOW,2025-09-18 16:26:12.325438
E0001341,F001153,GPS_GLITCH,LOW,2025-10-31 23:08:53.511746
E0001342,F001981,GPS_GLITCH,LOW,2025-09-23 23:01:38.884824
E0001343,F001287,GPS_GLITCH,HIGH,2025-09-17 16:05:13.994872
E0001344,F001492,BATTERY_DROP,LOW,2025-09-15 21:33:04.426807
E0001345,F001607,GPS_GLITCH,HIGH,2025-11-19 21:16:12.397097
E0001346,F000077,COMMS_LOSS,LOW,2025-10-12 00:37:48.752241
E0001347,F001586,GPS_GLITCH,MEDIUM,2025-11-10 02:08:36.390677
E0001348,F000485,BATTERY_DROP,LOW,2025-10-03 23:28:15.377414
E0001349,F001330,BATTERY_DROP,LOW,2025-11-27 22:49:19.695566
E0001350,F001968,MOTOR_TEMP_HIGH,LOW,2025-11-22 07:08:35.971329
E0001351,F001789,HARD_LANDING,HIGH,2025-11-25 19:01:26.338559
E0001352,F000829,GPS_GLITCH,HIGH,2025-10-13 16:10:34.266048
E0001353,F001677,BATTERY_DROP,LOW,2025-11-08 20:03:22.516740
E0001354,F001238,COMMS_LOSS,MEDIUM,2025-10-02 05:08:30.486228
E0001355,F000267,GPS_GLITCH,MEDIUM,2025-09-21 16:10:17.079715
E0001356,F000480,HARD_LANDING,MEDIUM,2025-10-25 09:15:38.735440
E0001357,F001914,WIND_ALERT,LOW,2025-10-06 11:36:23.552326
E0001358,F001831,MOTOR_TEMP_HIGH,MEDIUM,2025-09-05 12:20:46.209251
E0001359,F001784,WIND_ALERT,MEDIUM,2025-09-17 10:16:59.141809
E0001360,F000769,BATTERY_DROP,LOW,2025-11-28 05:02:37.567033
E0001361,F000642,BATTERY_DROP,LOW,2025-09-03 21:57:25.690233
